"id","refshort","reference","country","climate","continent","sphere_fragment","sphere_matrix","biome","taxa","time_since_fragmentation","matrix_category","site_id","plot_id","site_size","latitudeN","longitudeE","sampling_design","sampling_method","method_category","sampling_device_size","device_size_unit","intensity","intensity_unit","block_type","number_of_blocks_per_site","sampling_density","density_unit","sampling_duration","duration_unit","sampling_effort","sampling_effort_unit","sampling_note"
2012,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 3","7","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2013,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 3","8","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2014,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 3","9","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2015,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 32","1","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2016,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 32","10","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2017,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 32","2","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2018,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 32","3","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2019,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 32","4","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2020,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 32","5","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2021,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 32","6","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2022,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 32","7","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2023,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 32","8","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2024,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 32","9","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2025,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 4","1","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2026,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 4","10","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2027,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 4","2","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2028,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 4","3","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2029,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 4","4","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2030,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 4","5","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2031,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 4","6","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2032,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 4","7","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2033,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 4","8","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
